This is a compiled spectrum of Proxima Centauri

Prepared By:
Giada Arney, Andrew Lincowski, and Eddie Schwieterman
Virtual Planetary Laboratory
University of Washington

Data from 1152.6 - 1691.1 A is from HST STIS

Data from 1500 - 1816 A is from IUE SWP instrument
Data from 1851 - 3347 A is from IUE LWP instrument
IUE Median'd observations by Guinan (1995), Haisch (1992), Haisch (1984), Butler (1984), Rodono (1984)

Data from 4569.1 - 8498.7 A is from HST Faint Object Spectrograph (FOS/RD OPTICAL)
Observer: Schultz (1996)
Paper: Schultz et al (1998)
http://iopscience.iop.org/article/10.1086/300176/meta

Remaining portions of spectrum are from the PHOENIX 2.0 spectral library
(http://phoenix.astro.physik.uni-goettingen.de/)
and are a linearly weighted average of 3000K-0.0 [Fe/H], 3100K-0.0, and 3000K+0.5
The flux is W/m2/um scaled at 1 AU


	Wl [um]		Flux [W/m2/um]	
	1.14919382e-01	2.40824335e-04
	1.14920597e-01	2.52541686e-04
	1.14921248e-01	1.13002089e-03
	1.14921813e-01	6.10549957e-03
	1.14923028e-01	1.49984330e-02
	1.14929104e-01	5.36416991e-04
	1.14930319e-01	3.12806363e-04
	1.14931187e-01	2.63188092e-04
	1.14932749e-01	2.21212395e-02
	1.14933671e-01	1.74288564e-03
	1.14933964e-01	5.95131084e-03
	1.14936394e-01	1.36378214e-02
	1.14937398e-01	1.70385387e-02
	1.14938823e-01	2.90019588e-04
	1.14940038e-01	4.60755864e-04
	1.14941125e-01	4.01908766e-02
	1.14942468e-01	5.91275248e-04
	1.14947327e-01	1.02209710e-04
	1.14947335e-01	2.52059858e-02
	1.14953545e-01	7.71102278e-03
	1.14954615e-01	5.58064387e-03
	1.14956028e-01	3.64831402e-02
	1.14957044e-01	1.56754575e-04
	1.14958512e-01	1.03128167e-03
	1.14959473e-01	9.77233140e-05
	1.14959754e-01	9.89035572e-03
	1.14960688e-01	1.63187251e-04
	1.14961902e-01	1.23328102e-03
	1.14962237e-01	5.13806836e-04
	1.14963117e-01	2.03486189e-04
	1.14963479e-01	4.01254878e-02
	1.14966760e-01	1.97360083e-02
	1.14967974e-01	1.53857491e-02
	1.14969189e-01	1.35338557e-02
	1.14969687e-01	2.55117595e-04
	1.14970403e-01	7.78155452e-04
	1.14970929e-01	2.70703927e-03
	1.14971617e-01	1.27177155e-02
	1.14972831e-01	1.97248683e-02
	1.14973412e-01	2.26116943e-02
	1.14974046e-01	6.70158985e-04
	1.14974653e-01	2.10602329e-04
	1.14975260e-01	7.46330149e-04
	1.14977688e-01	3.48187853e-04
	1.14978377e-01	2.14090536e-02
	1.14982101e-01	1.24193225e-02
	1.14982544e-01	5.47528090e-04
	1.14983343e-01	3.73670878e-03
	1.14983759e-01	9.60387515e-05
	1.14984973e-01	4.97499718e-02
	1.14986187e-01	1.49323813e-04
	1.14987401e-01	6.27061518e-03
	1.14991042e-01	1.60290745e-04
	1.14992256e-01	3.25470413e-05
	1.14993272e-01	3.05227206e-02
	1.14995898e-01	7.98971949e-03
	1.14997111e-01	4.52328167e-04
	1.14998325e-01	1.97057733e-02
	1.15000753e-01	3.50661619e-04
	1.15001959e-01	1.57112085e-03
	1.15003200e-01	7.75246809e-05
	1.15004441e-01	2.24109087e-02
	1.15005607e-01	2.91845423e-04
	1.15008164e-01	3.08745450e-04
	1.15010462e-01	3.13864165e-02
	1.15010645e-01	1.41002766e-04
	1.15011675e-01	3.56083595e-04
	1.15011886e-01	5.70116050e-05
	1.15015315e-01	2.21121682e-04
	1.15019330e-01	2.58474651e-04
	1.15021811e-01	1.03381868e-02
	1.15022596e-01	2.66326203e-02
	1.15023809e-01	4.02745034e-04
	1.15024292e-01	2.37139904e-05
	1.15025022e-01	4.80175277e-04
	1.15026235e-01	4.09387844e-02
	1.15027449e-01	1.93560564e-02
	1.15028662e-01	4.28639632e-04
	1.15029875e-01	6.38486083e-04
	1.15030494e-01	7.89384429e-04
	1.15032301e-01	2.37743482e-04
	1.15033514e-01	2.65853969e-02
	1.15036696e-01	9.03940618e-03
	1.15037153e-01	4.00188827e-02
	1.15037936e-01	3.98502945e-04
	1.15039176e-01	4.85666786e-02
	1.15039579e-01	8.51634773e-05
	1.15044137e-01	5.30415140e-04
	1.15044431e-01	8.87264804e-03
	1.15046617e-01	3.12319513e-02
	1.15050337e-01	2.15062161e-04
	1.15051577e-01	8.82039201e-06
	1.15051708e-01	9.72652876e-03
	1.15052817e-01	2.18788519e-02
	1.15052920e-01	2.51985177e-02
	1.15055346e-01	1.11879652e-04
	1.15057771e-01	9.17180522e-03
	1.15060256e-01	1.32467701e-02
	1.15062621e-01	5.18886594e-04
	1.15062735e-01	1.37497812e-03
	1.15065046e-01	2.93031097e-04
	1.15066454e-01	6.29469679e-03
	1.15067471e-01	1.59018973e-04
	1.15068684e-01	1.10978662e-02
	1.15068934e-01	5.02262118e-04
	1.15069896e-01	2.21651517e-04
	1.15071413e-01	5.80120837e-05
	1.15072321e-01	6.05641974e-04
	1.15072652e-01	6.91962864e-04
	1.15073533e-01	5.87816050e-04
	1.15075131e-01	4.93869182e-02
	1.15075958e-01	5.77175035e-04
	1.15078382e-01	2.88363950e-04
	1.15078850e-01	7.46060528e-03
	1.15080807e-01	1.73145574e-04
	1.15083807e-01	2.22101714e-02
	1.15086867e-01	1.58328444e-04
	1.15089291e-01	3.32968013e-02
	1.15090503e-01	4.91463520e-02
	1.15091243e-01	4.17981297e-04
	1.15091715e-01	4.55898769e-02
	1.15092927e-01	3.09740334e-04
	1.15093721e-01	8.64510028e-06
	1.15094960e-01	3.09498337e-02
	1.15096563e-01	7.82932534e-03
	1.15097438e-01	4.99597743e-04
	1.15100198e-01	3.01290945e-02
	1.15102394e-01	1.92013831e-02
	1.15102622e-01	7.34481724e-03
	1.15104872e-01	9.99483717e-04
	1.15108588e-01	1.70957453e-02
	1.15108680e-01	8.36183619e-03
	1.15109892e-01	1.71649023e-02
	1.15113527e-01	4.98841256e-03
	1.15114782e-01	3.10835031e-03
	1.15118498e-01	2.12404576e-02
	1.15122214e-01	9.28425606e-04
	1.15123218e-01	1.20275990e-03
	1.15123453e-01	7.50547015e-03
	1.15125641e-01	6.85087831e-04
	1.15126852e-01	6.94160049e-03
	1.15127168e-01	2.92670647e-04
	1.15128064e-01	4.74901897e-04
	1.15128406e-01	9.05021580e-05
	1.15129645e-01	5.85134742e-03
	1.15130486e-01	3.67383956e-04
	1.15130883e-01	2.68416628e-02
	1.15131697e-01	8.03475526e-04
	1.15132122e-01	6.35537516e-04
	1.15133360e-01	1.72063357e-02
	1.15134120e-01	5.57813888e-03
	1.15134598e-01	5.51195893e-04
	1.15135837e-01	1.13134887e-04
	1.15136542e-01	4.10660317e-04
	1.15137753e-01	1.37757544e-04
	1.15138313e-01	3.42601618e-02
	1.15139551e-01	1.46375524e-04
	1.15141386e-01	4.39670825e-04
	1.15142028e-01	1.36239351e-03
	1.15142597e-01	5.78430012e-05
	1.15143808e-01	3.55978044e-04
	1.15146230e-01	1.50564155e-04
	1.15148218e-01	1.55766973e-02
	1.15149863e-01	2.14965472e-02
	1.15153495e-01	3.52824401e-04
	1.15154408e-01	1.34365380e-04
	1.15155646e-01	1.92751376e-04
	1.15155917e-01	4.53759563e-02
	1.15156884e-01	4.34578751e-02
	1.15157127e-01	2.95926492e-02
	1.15158122e-01	7.38111780e-05
	1.15158338e-01	8.62074531e-03
	1.15159360e-01	1.71649788e-04
	1.15159549e-01	7.18594891e-03
	1.15160598e-01	2.64379812e-02
	1.15160759e-01	8.39151314e-04
	1.15163073e-01	1.20221632e-03
	1.15163181e-01	5.13997961e-02
	1.15164311e-01	6.67587397e-03
	1.15165602e-01	1.56992012e-02
	1.15166812e-01	3.10366723e-04
	1.15168024e-01	2.22566243e-05
	1.15169233e-01	1.33368187e-04
	1.15170444e-01	2.22095753e-02
	1.15170499e-01	3.16181631e-04
	1.15171654e-01	8.63599315e-05
	1.15171737e-01	1.24627230e-02
	1.15172974e-01	2.03108663e-05
	1.15174075e-01	9.80733005e-06
	1.15174212e-01	3.55809446e-02
	1.15175449e-01	2.31609326e-04
	1.15177706e-01	3.58327670e-04
	1.15177924e-01	3.34974021e-04
	1.15178917e-01	1.60657023e-02
	1.15179162e-01	8.01628802e-04
	1.15180399e-01	3.69273408e-04
	1.15181337e-01	1.13403748e-04
